Model,MSO2014
Firmware Version,1.06
Point Format,Y
Horizontal Units,S
Horizontal Scale,"0,00001"
Sample Interval,"0,000000001"
Filter Frequency,100000000.0
Record Length,100000.0
Gating,0.0% to 100.0%
Probe Attenuation,1.0
Vertical Units,V
Vertical Offset,-0.0
Vertical Scale,1.0
Label,
TIME,CH1
-1.92820e-05,-0.0
-1.92810e-05,-0.0
-1.92800e-05,0.04
-1.92790e-05,-0.0
-1.92780e-05,-0.0
-1.92770e-05,-0.0
-1.92760e-05,-0.0
-1.92750e-05,-0.0
-1.92740e-05,-0.0
-1.92730e-05,-0.0
-1.92720e-05,-0.0
-1.92710e-05,-0.0
-1.92700e-05,-0.0
-1.92690e-05,-0.0
-1.92680e-05,-0.0
-1.92670e-05,-0.0
-1.92660e-05,-0.0
-1.92650e-05,-0.0
-1.92640e-05,-0.0
-1.92630e-05,-0.0
-1.92620e-05,-0.0
-1.92610e-05,-0.0
-1.92600e-05,-0.0
-1.92590e-05,-0.0
-1.92580e-05,-0.0
-1.92570e-05,-0.0
-1.92560e-05,-0.0
-1.92550e-05,-0.0
-1.92540e-05,-0.0
-1.92530e-05,-0.0
-1.92520e-05,0.04
-1.92510e-05,-0.0
-1.92500e-05,0.04
-1.92490e-05,-0.0
-1.92480e-05,0.04
-1.92470e-05,-0.0
-1.92460e-05,0.04
-1.92450e-05,0.04
-1.92440e-05,0.04
-1.92430e-05,0.04
-1.92420e-05,0.04
-1.92410e-05,-0.0
-1.92400e-05,-0.0
-1.92390e-05,-0.0
-1.92380e-05,-0.0
-1.92370e-05,-0.0
-1.92360e-05,-0.0
-1.92350e-05,-0.0
-1.92340e-05,-0.0
-1.92330e-05,-0.0
-1.92320e-05,0.04
-1.92310e-05,-0.0
-1.92300e-05,0.04
-1.92290e-05,-0.0
-1.92280e-05,0.04
-1.92270e-05,0.04
-1.92260e-05,-0.0
-1.92250e-05,0.04
-1.92240e-05,-0.0
-1.92230e-05,0.04
-1.92220e-05,0.04
-1.92210e-05,-0.0
-1.92200e-05,0.04
-1.92190e-05,-0.0
-1.92180e-05,-0.0
-1.92170e-05,-0.0
-1.92160e-05,-0.0
-1.92150e-05,-0.0
-1.92140e-05,-0.0
-1.92130e-05,-0.0
-1.92120e-05,-0.0
-1.92110e-05,-0.0
-1.92100e-05,-0.0
-1.92090e-05,-0.0
-1.92080e-05,-0.0
-1.92070e-05,-0.0
-1.92060e-05,0.04
-1.92050e-05,-0.0
-1.92040e-05,0.04
-1.92030e-05,-0.0
-1.92020e-05,-0.0
-1.92010e-05,-0.0
-1.92000e-05,-0.0
-1.91990e-05,-0.0
-1.91980e-05,-0.0
-1.91970e-05,-0.0
-1.91960e-05,0.04
-1.91950e-05,-0.0
-1.91940e-05,0.04
-1.91930e-05,-0.0
-1.91920e-05,-0.0
-1.91910e-05,-0.0
-1.91900e-05,-0.0
-1.91890e-05,-0.0
-1.91880e-05,0.04
-1.91870e-05,-0.0
-1.91860e-05,-0.0
-1.91850e-05,-0.0
-1.91840e-05,-0.0
-1.91830e-05,-0.0
-1.91820e-05,-0.0
-1.91810e-05,-0.0
-1.91800e-05,0.04
-1.91790e-05,-0.0
-1.91780e-05,0.04
-1.91770e-05,-0.0
-1.91760e-05,-0.0
-1.91750e-05,-0.0
-1.91740e-05,-0.0
-1.91730e-05,-0.0
-1.91720e-05,-0.0
-1.91710e-05,-0.0
-1.91700e-05,-0.0
-1.91690e-05,-0.0
-1.91680e-05,-0.0
-1.91670e-05,-0.0
-1.91660e-05,-0.0
-1.91650e-05,-0.0
-1.91640e-05,-0.0
-1.91630e-05,-0.0
-1.91620e-05,-0.0
-1.91610e-05,-0.0
-1.91600e-05,-0.0
-1.91590e-05,-0.0
-1.91580e-05,-0.0
-1.91570e-05,-0.0
-1.91560e-05,-0.0
-1.91550e-05,-0.0
-1.91540e-05,-0.0
-1.91530e-05,-0.0
-1.91520e-05,-0.0
-1.91510e-05,-0.0
-1.91500e-05,-0.0
-1.91490e-05,-0.0
-1.91480e-05,-0.0
-1.91470e-05,0.04
-1.91460e-05,-0.0
-1.91450e-05,-0.0
-1.91440e-05,-0.0
-1.91430e-05,-0.0
-1.91420e-05,-0.0
-1.91410e-05,-0.0
-1.91400e-05,-0.0
-1.91390e-05,-0.0
-1.91380e-05,0.04
-1.91370e-05,0.04
-1.91360e-05,0.04
-1.91350e-05,-0.0
-1.91340e-05,0.04
-1.91330e-05,-0.0
-1.91320e-05,-0.0
-1.91310e-05,-0.0
-1.91300e-05,0.04
-1.91290e-05,-0.0
-1.91280e-05,0.04
-1.91270e-05,0.04
-1.91260e-05,0.04
-1.91250e-05,0.04
-1.91240e-05,0.04
-1.91230e-05,0.04
-1.91220e-05,0.04
-1.91210e-05,-0.0
-1.91200e-05,0.04
-1.91190e-05,-0.0
-1.91180e-05,-0.0
-1.91170e-05,-0.0
-1.91160e-05,-0.0
-1.91150e-05,-0.0
-1.91140e-05,-0.0
-1.91130e-05,-0.0
-1.91120e-05,-0.0
-1.91110e-05,-0.0
-1.91100e-05,-0.0
-1.91090e-05,-0.0
-1.91080e-05,-0.0
-1.91070e-05,-0.0
-1.91060e-05,-0.0
-1.91050e-05,-0.0
-1.91040e-05,-0.0
-1.91030e-05,-0.0
-1.91020e-05,-0.0
-1.91010e-05,-0.0
-1.91000e-05,-0.0
-1.90990e-05,-0.0
-1.90980e-05,-0.0
-1.90970e-05,-0.0
-1.90960e-05,-0.0
-1.90950e-05,-0.0
-1.90940e-05,-0.0
-1.90930e-05,-0.0
-1.90920e-05,-0.0
-1.90910e-05,-0.0
-1.90900e-05,-0.0
-1.90890e-05,-0.0
-1.90880e-05,-0.0
-1.90870e-05,-0.0
-1.90860e-05,-0.0
-1.90850e-05,0.04
-1.90840e-05,0.04
-1.90830e-05,0.04
-1.90820e-05,0.04
-1.90810e-05,0.04
-1.90800e-05,-0.0
-1.90790e-05,0.04
-1.90780e-05,-0.0
-1.90770e-05,0.04
-1.90760e-05,-0.0
-1.90750e-05,-0.0
-1.90740e-05,-0.0
-1.90730e-05,-0.0
-1.90720e-05,-0.0
-1.90710e-05,-0.0
-1.90700e-05,-0.0
-1.90690e-05,-0.0
-1.90680e-05,-0.0
-1.90670e-05,-0.0
-1.90660e-05,-0.0
-1.90650e-05,-0.0
-1.90640e-05,-0.0
-1.90630e-05,-0.0
-1.90620e-05,-0.0
-1.90610e-05,0.04
-1.90600e-05,-0.0
-1.90590e-05,-0.0
-1.90580e-05,-0.0
-1.90570e-05,-0.0
-1.90560e-05,-0.0
-1.90550e-05,-0.0
-1.90540e-05,-0.0
-1.90530e-05,-0.0
-1.90520e-05,-0.0
-1.90510e-05,-0.0
-1.90500e-05,-0.0
-1.90490e-05,-0.0
-1.90480e-05,-0.0
-1.90470e-05,-0.0
-1.90460e-05,-0.0
-1.90450e-05,-0.0
-1.90440e-05,0.04
-1.90430e-05,-0.0
-1.90420e-05,0.04
-1.90410e-05,-0.0
-1.90400e-05,0.04
-1.90390e-05,-0.0
-1.90380e-05,-0.0
-1.90370e-05,-0.0
-1.90360e-05,-0.0
-1.90350e-05,-0.0
-1.90340e-05,-0.0
-1.90330e-05,-0.0
-1.90320e-05,0.04
-1.90310e-05,-0.0
-1.90300e-05,0.04
-1.90290e-05,-0.0
-1.90280e-05,-0.0
-1.90270e-05,-0.0
-1.90260e-05,-0.0
-1.90250e-05,-0.0
-1.90240e-05,-0.0
-1.90230e-05,-0.0
-1.90220e-05,-0.0
-1.90210e-05,-0.0
-1.90200e-05,-0.0
-1.90190e-05,-0.0
-1.90180e-05,-0.0
-1.90170e-05,0.04
-1.90160e-05,0.04
-1.90150e-05,0.04
-1.90140e-05,0.04
-1.90130e-05,-0.0
-1.90120e-05,-0.0
-1.90110e-05,-0.0
-1.90100e-05,-0.0
-1.90090e-05,-0.0
-1.90080e-05,-0.0
-1.90070e-05,-0.0
-1.90060e-05,-0.0
-1.90050e-05,-0.0
-1.90040e-05,-0.0
-1.90030e-05,-0.0
-1.90020e-05,-0.0
-1.90010e-05,-0.0
-1.90000e-05,-0.0
-1.89990e-05,-0.0
-1.89980e-05,-0.0
-1.89970e-05,-0.0
-1.89960e-05,0.04
-1.89950e-05,-0.0
-1.89940e-05,-0.0
-1.89930e-05,-0.0
-1.89920e-05,0.04
-1.89910e-05,-0.0
-1.89900e-05,0.04
-1.89890e-05,-0.0
-1.89880e-05,0.04
-1.89870e-05,-0.0
-1.89860e-05,0.04
-1.89850e-05,-0.0
-1.89840e-05,0.04
-1.89830e-05,-0.0
-1.89820e-05,0.04
-1.89810e-05,-0.0
-1.89800e-05,0.04
-1.89790e-05,-0.0
-1.89780e-05,-0.0
-1.89770e-05,-0.0
-1.89760e-05,-0.0
-1.89750e-05,-0.0
-1.89740e-05,-0.0
-1.89730e-05,0.04
-1.89720e-05,0.04
-1.89710e-05,-0.0
-1.89700e-05,-0.0
-1.89690e-05,-0.04
-1.89680e-05,0.04
-1.89670e-05,-0.0
-1.89660e-05,-0.0
-1.89650e-05,-0.0
-1.89640e-05,0.04
-1.89630e-05,-0.0
-1.89620e-05,0.04
-1.89610e-05,-0.0
-1.89600e-05,-0.0
-1.89590e-05,-0.0
-1.89580e-05,0.04
-1.89570e-05,-0.0
-1.89560e-05,-0.0
-1.89550e-05,-0.0
-1.89540e-05,-0.0
-1.89530e-05,-0.0
-1.89520e-05,0.04
-1.89510e-05,-0.0
-1.89500e-05,-0.0
-1.89490e-05,-0.0
-1.89480e-05,0.04
-1.89470e-05,-0.0
-1.89460e-05,-0.0
-1.89450e-05,-0.0
-1.89440e-05,-0.0
-1.89430e-05,-0.0
-1.89420e-05,-0.0
-1.89410e-05,-0.0
-1.89400e-05,-0.0
-1.89390e-05,-0.0
-1.89380e-05,-0.0
-1.89370e-05,-0.0
-1.89360e-05,-0.0
-1.89350e-05,-0.0
-1.89340e-05,0.04
-1.89330e-05,-0.0
-1.89320e-05,0.04
-1.89310e-05,0.04
-1.89300e-05,0.04
-1.89290e-05,-0.0
-1.89280e-05,0.04
-1.89270e-05,0.04
-1.89260e-05,0.04
-1.89250e-05,-0.0
-1.89240e-05,-0.0
-1.89230e-05,-0.0
-1.89220e-05,0.04
-1.89210e-05,-0.0
-1.89200e-05,-0.0
-1.89190e-05,-0.0
-1.89180e-05,-0.0
-1.89170e-05,-0.0
-1.89160e-05,-0.0
-1.89150e-05,-0.0
-1.89140e-05,-0.0
-1.89130e-05,-0.0
-1.89120e-05,-0.0
-1.89110e-05,-0.0
-1.89100e-05,-0.0
-1.89090e-05,-0.0
-1.89080e-05,-0.0
-1.89070e-05,0.04
-1.89060e-05,0.04
-1.89050e-05,0.04
-1.89040e-05,0.04
-1.89030e-05,-0.0
-1.89020e-05,-0.0
-1.89010e-05,-0.0
-1.89000e-05,-0.0
-1.88990e-05,-0.0
-1.88980e-05,-0.0
-1.88970e-05,-0.0
-1.88960e-05,-0.0
-1.88950e-05,-0.0
-1.88940e-05,-0.0
-1.88930e-05,-0.0
-1.88920e-05,-0.0
-1.88910e-05,-0.0
-1.88900e-05,-0.0
-1.88890e-05,-0.0
-1.88880e-05,-0.0
-1.88870e-05,-0.0
-1.88860e-05,-0.0
-1.88850e-05,-0.0
-1.88840e-05,0.04
-1.88830e-05,-0.0
-1.88820e-05,0.04
-1.88810e-05,-0.0
-1.88800e-05,0.04
-1.88790e-05,-0.0
-1.88780e-05,0.04
-1.88770e-05,-0.0
-1.88760e-05,0.04
-1.88750e-05,-0.0
-1.88740e-05,0.04
-1.88730e-05,-0.0
-1.88720e-05,0.04
-1.88710e-05,-0.0
-1.88700e-05,0.04
-1.88690e-05,-0.0
-1.88680e-05,0.04
-1.88670e-05,-0.0
-1.88660e-05,0.04
-1.88650e-05,-0.0
-1.88640e-05,0.04
-1.88630e-05,-0.0
-1.88620e-05,0.04
-1.88610e-05,-0.0
-1.88600e-05,0.04
-1.88590e-05,0.04
-1.88580e-05,0.04
-1.88570e-05,0.04
-1.88560e-05,0.04
-1.88550e-05,0.04
-1.88540e-05,0.04
-1.88530e-05,-0.0
-1.88520e-05,0.04
-1.88510e-05,-0.0
-1.88500e-05,0.04
-1.88490e-05,0.04
-1.88480e-05,0.04
-1.88470e-05,-0.0
-1.88460e-05,-0.0
-1.88450e-05,-0.0
-1.88440e-05,-0.0
-1.88430e-05,-0.0
-1.88420e-05,-0.0
-1.88410e-05,-0.0
-1.88400e-05,-0.0
-1.88390e-05,-0.0
-1.88380e-05,-0.0
-1.88370e-05,-0.0
-1.88360e-05,-0.0
-1.88350e-05,-0.0
-1.88340e-05,-0.0
-1.88330e-05,-0.0
-1.88320e-05,0.04
-1.88310e-05,-0.0
-1.88300e-05,0.04
-1.88290e-05,-0.0
-1.88280e-05,-0.0
-1.88270e-05,0.04
-1.88260e-05,-0.0
-1.88250e-05,-0.0
-1.88240e-05,-0.0
-1.88230e-05,-0.0
-1.88220e-05,-0.0
-1.88210e-05,-0.0
-1.88200e-05,-0.0
-1.88190e-05,-0.0
-1.88180e-05,-0.0
-1.88170e-05,-0.0
-1.88160e-05,-0.0
-1.88150e-05,-0.0
-1.88140e-05,-0.0
-1.88130e-05,-0.0
-1.88120e-05,-0.0
-1.88110e-05,-0.0
-1.88100e-05,-0.0
-1.88090e-05,-0.0
-1.88080e-05,-0.0
-1.88070e-05,0.04
-1.88060e-05,0.04
-1.88050e-05,-0.0
-1.88040e-05,0.04
-1.88030e-05,-0.0
-1.88020e-05,0.04
-1.88010e-05,-0.0
-1.88000e-05,-0.0
-1.87990e-05,-0.0
-1.87980e-05,-0.0
-1.87970e-05,-0.0
-1.87960e-05,-0.0
-1.87950e-05,-0.0
-1.87940e-05,-0.0
-1.87930e-05,-0.0
-1.87920e-05,-0.0
-1.87910e-05,-0.0
-1.87900e-05,-0.0
-1.87890e-05,-0.0
-1.87880e-05,-0.0
-1.87870e-05,-0.0
-1.87860e-05,-0.0
-1.87850e-05,-0.0
-1.87840e-05,-0.0
-1.87830e-05,-0.0
-1.87820e-05,-0.0
-1.87810e-05,-0.0
-1.87800e-05,-0.0
-1.87790e-05,-0.0
-1.87780e-05,-0.0
-1.87770e-05,-0.0
-1.87760e-05,-0.0
-1.87750e-05,-0.0
-1.87740e-05,-0.0
-1.87730e-05,-0.0
-1.87720e-05,-0.0
-1.87710e-05,-0.0
-1.87700e-05,-0.0
-1.87690e-05,-0.0
-1.87680e-05,-0.0
-1.87670e-05,-0.0
-1.87660e-05,-0.0
-1.87650e-05,-0.0
-1.87640e-05,-0.0
-1.87630e-05,-0.0
-1.87620e-05,0.04
-1.87610e-05,-0.0
-1.87600e-05,0.04
-1.87590e-05,-0.0
-1.87580e-05,-0.0
-1.87570e-05,-0.0
-1.87560e-05,-0.0
-1.87550e-05,-0.0
-1.87540e-05,0.04
-1.87530e-05,0.04
-1.87520e-05,0.04
-1.87510e-05,-0.0
-1.87500e-05,0.04
-1.87490e-05,-0.0
-1.87480e-05,0.04
-1.87470e-05,-0.0
-1.87460e-05,-0.0
-1.87450e-05,-0.0
-1.87440e-05,-0.0
-1.87430e-05,-0.0
-1.87420e-05,-0.0
-1.87410e-05,-0.0
-1.87400e-05,-0.0
-1.87390e-05,-0.0
-1.87380e-05,-0.0
-1.87370e-05,-0.0
-1.87360e-05,-0.0
-1.87350e-05,-0.0
-1.87340e-05,-0.0
-1.87330e-05,-0.0
-1.87320e-05,-0.0
-1.87310e-05,-0.0
-1.87300e-05,-0.0
-1.87290e-05,-0.0
-1.87280e-05,-0.0
-1.87270e-05,-0.0
-1.87260e-05,-0.0
-1.87250e-05,0.04
-1.87240e-05,0.04
-1.87230e-05,-0.0
-1.87220e-05,0.04
-1.87210e-05,-0.0
-1.87200e-05,-0.0
-1.87190e-05,-0.0
-1.87180e-05,-0.0
-1.87170e-05,-0.0
-1.87160e-05,-0.0
-1.87150e-05,-0.0
-1.87140e-05,-0.0
-1.87130e-05,-0.0
-1.87120e-05,-0.0
-1.87110e-05,-0.0
-1.87100e-05,0.04
-1.87090e-05,-0.0
-1.87080e-05,-0.0
-1.87070e-05,-0.0
-1.87060e-05,-0.0
-1.87050e-05,-0.0
-1.87040e-05,-0.0
-1.87030e-05,-0.0
-1.87020e-05,-0.0
-1.87010e-05,-0.0
-1.87000e-05,-0.0
-1.86990e-05,-0.0
-1.86980e-05,-0.0
-1.86970e-05,-0.0
-1.86960e-05,-0.0
-1.86950e-05,-0.0
-1.86940e-05,-0.0
-1.86930e-05,-0.0
-1.86920e-05,-0.0
-1.86910e-05,-0.0
-1.86900e-05,0.04
-1.86890e-05,-0.0
-1.86880e-05,-0.0
-1.86870e-05,-0.0
-1.86860e-05,0.04
-1.86850e-05,-0.0
-1.86840e-05,0.04
-1.86830e-05,-0.0
-1.86820e-05,0.04
-1.86810e-05,-0.0
-1.86800e-05,-0.0
-1.86790e-05,-0.0
-1.86780e-05,-0.0
-1.86770e-05,-0.0
-1.86760e-05,0.04
-1.86750e-05,-0.0
-1.86740e-05,-0.0
-1.86730e-05,-0.0
-1.86720e-05,-0.0
-1.86710e-05,-0.0
-1.86700e-05,-0.0
-1.86690e-05,-0.0
-1.86680e-05,-0.0
-1.86670e-05,-0.0
-1.86660e-05,0.04
-1.86650e-05,-0.0
-1.86640e-05,0.04
-1.86630e-05,-0.0
-1.86620e-05,0.04
-1.86610e-05,0.04
-1.86600e-05,0.04
-1.86590e-05,0.04
-1.86580e-05,0.04
-1.86570e-05,-0.0
-1.86560e-05,-0.0
-1.86550e-05,-0.0
-1.86540e-05,-0.0
-1.86530e-05,-0.0
-1.86520e-05,-0.0
-1.86510e-05,-0.0
-1.86500e-05,-0.0
-1.86490e-05,-0.0
-1.86480e-05,-0.0
-1.86470e-05,-0.0
-1.86460e-05,-0.0
-1.86450e-05,-0.0
-1.86440e-05,-0.0
-1.86430e-05,-0.0
-1.86420e-05,-0.0
-1.86410e-05,-0.0
-1.86400e-05,-0.0
-1.86390e-05,-0.0
-1.86380e-05,-0.0
-1.86370e-05,-0.0
-1.86360e-05,0.04
-1.86350e-05,0.04
-1.86340e-05,0.04
-1.86330e-05,0.04
-1.86320e-05,0.04
-1.86310e-05,-0.0
-1.86300e-05,-0.0
-1.86290e-05,-0.0
-1.86280e-05,0.04
-1.86270e-05,-0.0
-1.86260e-05,0.04
-1.86250e-05,-0.0
-1.86240e-05,-0.0
-1.86230e-05,-0.0
-1.86220e-05,-0.0
-1.86210e-05,-0.0
-1.86200e-05,-0.0
-1.86190e-05,-0.0
-1.86180e-05,0.04
-1.86170e-05,-0.0
-1.86160e-05,-0.0
-1.86150e-05,-0.0
-1.86140e-05,-0.0
-1.86130e-05,-0.0
-1.86120e-05,-0.0
-1.86110e-05,-0.0
-1.86100e-05,-0.0
-1.86090e-05,-0.0
-1.86080e-05,-0.0
-1.86070e-05,-0.0
-1.86060e-05,-0.0
-1.86050e-05,-0.0
-1.86040e-05,-0.0
-1.86030e-05,-0.0
-1.86020e-05,-0.0
-1.86010e-05,-0.0
-1.86000e-05,-0.0
-1.85990e-05,-0.0
-1.85980e-05,-0.0
-1.85970e-05,-0.0
-1.85960e-05,0.04
-1.85950e-05,-0.0
-1.85940e-05,-0.0
-1.85930e-05,-0.0
-1.85920e-05,-0.0
-1.85910e-05,-0.0
-1.85900e-05,-0.0
-1.85890e-05,-0.0
-1.85880e-05,-0.0
-1.85870e-05,-0.0
-1.85860e-05,-0.0
-1.85850e-05,-0.0
-1.85840e-05,0.04
-1.85830e-05,-0.0
-1.85820e-05,0.04
-1.85810e-05,-0.0
-1.85800e-05,-0.0
-1.85790e-05,-0.0
-1.85780e-05,-0.0
-1.85770e-05,-0.0
-1.85760e-05,-0.0
-1.85750e-05,-0.0
-1.85740e-05,-0.0
-1.85730e-05,-0.0
-1.85720e-05,-0.0
-1.85710e-05,-0.0
-1.85700e-05,-0.0
-1.85690e-05,-0.0
-1.85680e-05,-0.0
-1.85670e-05,-0.0
-1.85660e-05,0.04
-1.85650e-05,-0.0
-1.85640e-05,0.04
-1.85630e-05,-0.0
-1.85620e-05,0.04
-1.85610e-05,-0.0
-1.85600e-05,0.04
-1.85590e-05,-0.0
-1.85580e-05,0.04
-1.85570e-05,-0.0
-1.85560e-05,0.04
-1.85550e-05,-0.0
-1.85540e-05,0.04
-1.85530e-05,-0.0
-1.85520e-05,-0.0
-1.85510e-05,-0.0
-1.85500e-05,-0.0
-1.85490e-05,-0.0
-1.85480e-05,0.04
-1.85470e-05,0.04
-1.85460e-05,0.04
-1.85450e-05,-0.0
-1.85440e-05,0.04
-1.85430e-05,-0.0
-1.85420e-05,-0.0
-1.85410e-05,-0.0
-1.85400e-05,-0.0
-1.85390e-05,-0.0
-1.85380e-05,-0.0
-1.85370e-05,-0.0
-1.85360e-05,-0.0
-1.85350e-05,-0.0
-1.85340e-05,-0.0
-1.85330e-05,-0.0
-1.85320e-05,-0.0
-1.85310e-05,-0.0
-1.85300e-05,-0.0
-1.85290e-05,0.04
-1.85280e-05,0.04
-1.85270e-05,-0.0
-1.85260e-05,0.04
-1.85250e-05,-0.0
-1.85240e-05,-0.0
-1.85230e-05,-0.0
-1.85220e-05,-0.0
-1.85210e-05,-0.0
-1.85200e-05,0.04
-1.85190e-05,-0.0
-1.85180e-05,0.04
-1.85170e-05,0.04
-1.85160e-05,0.04
-1.85150e-05,0.04
-1.85140e-05,0.04
-1.85130e-05,-0.0
-1.85120e-05,0.04
-1.85110e-05,-0.0
-1.85100e-05,-0.0
-1.85090e-05,-0.0
-1.85080e-05,-0.0
-1.85070e-05,-0.0
-1.85060e-05,-0.0
-1.85050e-05,-0.0
-1.85040e-05,0.04
-1.85030e-05,-0.0
-1.85020e-05,-0.0
-1.85010e-05,-0.0
-1.85000e-05,-0.0
-1.84990e-05,-0.0
-1.84980e-05,-0.0
-1.84970e-05,-0.0
-1.84960e-05,-0.0
-1.84950e-05,-0.0
-1.84940e-05,0.04
-1.84930e-05,-0.0
-1.84920e-05,0.04
-1.84910e-05,-0.0
-1.84900e-05,0.04
-1.84890e-05,-0.0
-1.84880e-05,0.04
-1.84870e-05,-0.0
-1.84860e-05,0.04
-1.84850e-05,0.04
-1.84840e-05,0.04
-1.84830e-05,-0.0
-1.84820e-05,-0.0
-1.84810e-05,-0.0
-1.84800e-05,0.04
-1.84790e-05,-0.0
-1.84780e-05,-0.0
-1.84770e-05,-0.0
-1.84760e-05,-0.0
-1.84750e-05,-0.0
-1.84740e-05,-0.0
-1.84730e-05,-0.0
-1.84720e-05,-0.0
-1.84710e-05,-0.0
-1.84700e-05,-0.0
-1.84690e-05,-0.0
-1.84680e-05,-0.0
-1.84670e-05,-0.0
-1.84660e-05,-0.0
-1.84650e-05,-0.0
-1.84640e-05,-0.0
-1.84630e-05,-0.0
-1.84620e-05,-0.0
-1.84610e-05,-0.0
-1.84600e-05,-0.0
-1.84590e-05,-0.0
-1.84580e-05,-0.0
-1.84570e-05,-0.0
-1.84560e-05,-0.0
-1.84550e-05,-0.0
-1.84540e-05,-0.0
-1.84530e-05,-0.0
-1.84520e-05,-0.0
-1.84510e-05,-0.0
-1.84500e-05,-0.0
-1.84490e-05,0.04
-1.84480e-05,0.04
-1.84470e-05,0.04
-1.84460e-05,0.04
-1.84450e-05,0.04
-1.84440e-05,-0.0
-1.84430e-05,-0.0
-1.84420e-05,0.04
-1.84410e-05,-0.0
-1.84400e-05,0.04
-1.84390e-05,-0.0
-1.84380e-05,0.04
-1.84370e-05,-0.0
-1.84360e-05,-0.0
-1.84350e-05,-0.0
-1.84340e-05,-0.0
-1.84330e-05,-0.0
-1.84320e-05,-0.0
-1.84310e-05,-0.0
-1.84300e-05,-0.0
-1.84290e-05,-0.0
-1.84280e-05,-0.0
-1.84270e-05,-0.0
-1.84260e-05,-0.0
-1.84250e-05,-0.0
-1.84240e-05,0.04
-1.84230e-05,-0.0
-1.84220e-05,-0.0
-1.84210e-05,-0.0
-1.84200e-05,-0.0
-1.84190e-05,-0.0
-1.84180e-05,-0.0
-1.84170e-05,-0.0
-1.84160e-05,-0.0
-1.84150e-05,-0.0
-1.84140e-05,-0.0
-1.84130e-05,-0.0
-1.84120e-05,-0.0
-1.84110e-05,-0.0
-1.84100e-05,-0.0
-1.84090e-05,-0.0
-1.84080e-05,0.04
-1.84070e-05,-0.0
-1.84060e-05,0.04
-1.84050e-05,-0.0
-1.84040e-05,0.04
-1.84030e-05,-0.0
-1.84020e-05,0.04
-1.84010e-05,-0.0
-1.84000e-05,0.04
-1.83990e-05,-0.0
-1.83980e-05,-0.0
-1.83970e-05,-0.0
-1.83960e-05,-0.0
-1.83950e-05,-0.0
-1.83940e-05,-0.0
-1.83930e-05,-0.0
-1.83920e-05,-0.0
-1.83910e-05,-0.0
-1.83900e-05,0.04
-1.83890e-05,-0.0
-1.83880e-05,-0.0
-1.83870e-05,-0.0
-1.83860e-05,-0.0
-1.83850e-05,-0.0
-1.83840e-05,-0.0
-1.83830e-05,-0.0
-1.83820e-05,0.04
-1.83810e-05,-0.0
-1.83800e-05,-0.0
-1.83790e-05,-0.0
-1.83780e-05,-0.0
-1.83770e-05,-0.0
-1.83760e-05,-0.0
-1.83750e-05,-0.0
-1.83740e-05,-0.0
-1.83730e-05,-0.0
-1.83720e-05,-0.0
-1.83710e-05,-0.0
-1.83700e-05,-0.0
-1.83690e-05,-0.0
-1.83680e-05,-0.0
-1.83670e-05,-0.0
-1.83660e-05,-0.0
-1.83650e-05,-0.0
-1.83640e-05,-0.0
-1.83630e-05,-0.0
-1.83620e-05,-0.0
-1.83610e-05,-0.0
-1.83600e-05,-0.0
-1.83590e-05,-0.0
-1.83580e-05,-0.0
-1.83570e-05,0.04
-1.83560e-05,-0.0
-1.83550e-05,-0.0
-1.83540e-05,-0.0
-1.83530e-05,-0.0
-1.83520e-05,-0.0
-1.83510e-05,-0.0
-1.83500e-05,-0.0
-1.83490e-05,-0.0
-1.83480e-05,0.04
-1.83470e-05,0.04
-1.83460e-05,0.04
-1.83450e-05,-0.0
-1.83440e-05,0.04
-1.83430e-05,-0.0
-1.83420e-05,0.04
-1.83410e-05,0.04
-1.83400e-05,0.04
-1.83390e-05,0.04
-1.83380e-05,0.04
-1.83370e-05,-0.0
-1.83360e-05,0.04
-1.83350e-05,-0.0
-1.83340e-05,0.04
-1.83330e-05,-0.0
-1.83320e-05,0.04
-1.83310e-05,-0.0
-1.83300e-05,-0.0
-1.83290e-05,-0.0
-1.83280e-05,-0.0
-1.83270e-05,-0.0
-1.83260e-05,-0.0
-1.83250e-05,-0.0
-1.83240e-05,-0.0
-1.83230e-05,-0.0
-1.83220e-05,-0.0
-1.83210e-05,-0.0
-1.83200e-05,-0.0
-1.83190e-05,-0.0
-1.83180e-05,-0.0
-1.83170e-05,-0.0
-1.83160e-05,-0.0
-1.83150e-05,-0.0
-1.83140e-05,-0.0
-1.83130e-05,-0.0
-1.83120e-05,-0.0
-1.83110e-05,-0.0
-1.83100e-05,-0.0
-1.83090e-05,-0.0
-1.83080e-05,-0.0
-1.83070e-05,-0.0
-1.83060e-05,-0.0
-1.83050e-05,-0.0
-1.83040e-05,-0.0
-1.83030e-05,-0.0
-1.83020e-05,-0.0
-1.83010e-05,-0.0
-1.83000e-05,-0.0
-1.82990e-05,-0.0
-1.82980e-05,0.04
-1.82970e-05,-0.0
-1.82960e-05,0.04
-1.82950e-05,-0.0
-1.82940e-05,-0.0
-1.82930e-05,-0.0
-1.82920e-05,-0.0
-1.82910e-05,-0.0
-1.82900e-05,0.04
-1.82890e-05,-0.0
-1.82880e-05,0.04
-1.82870e-05,-0.0
-1.82860e-05,-0.0
-1.82850e-05,-0.0
-1.82840e-05,0.04
-1.82830e-05,-0.0
-1.82820e-05,0.04
-1.82810e-05,-0.0
-1.82800e-05,0.04
